Date,Value
2020/11/8,18537725
2020/11/9,18538825
2020/11/10,18539700
2020/11/11,18540575
2020/11/12,18541675
2020/11/13,18542556.25
2020/11/14,18543443.75
2020/11/15,18544318.75
2020/11/16,18545412.5
2020/11/17,18546287.5
2020/11/18,18547387.5
2020/11/19,18548268.75
2020/11/20,18549143.75
2020/11/21,18550237.5
2020/11/22,18551337.5
2020/11/23,18552212.5
2020/11/24,18553087.5
2020/11/25,18554181.25
2020/11/26,18555062.5
2020/11/27,18555943.75
2020/11/28,18557037.5
2020/11/29,18557925
2020/11/30,18558581.25
2020/12/1,18559675
2020/12/2,18560337.5
2020/12/3,18561431.25
2020/12/4,18562306.25
2020/12/5,18563187.5
2020/12/6,18564062.5
2020/12/7,18564937.5
2020/12/8,18565825
2020/12/9,18566700
2020/12/10,18567581.25
2020/12/11,18568456.25
2020/12/12,18569343.75
2020/12/13,18570225
2020/12/14,18571100
2020/12/15,18571981.25
2020/12/16,18572856.25
2020/12/17,18573743.75
2020/12/18,18574618.75
2020/12/19,18575718.75
2020/12/20,18576593.75
2020/12/21,18577475
2020/12/22,18578356.25
2020/12/23,18579231.25
2020/12/24,18580106.25
2020/12/25,18580981.25
2020/12/26,18581862.5
2020/12/27,18582737.5
2020/12/28,18583831.25
2020/12/29,18584712.5
2020/12/30,18585818.75
2020/12/31,18586912.5
2021/1/1,18587787.5
2021/1/2,18588675
2021/1/3,18589768.75
2021/1/4,18590881.25
2021/1/5,18591756.25
2021/1/6,18592850
2021/1/7,18593950
2021/1/8,18594825
2021/1/9,18595706.25
2021/1/10,18596806.25
2021/1/11,18597681.25
2021/1/12,18598562.5
2021/1/13,18599656.25
2021/1/14,18600543.75
2021/1/15,18601418.75
2021/1/16,18602300
2021/1/17,18603181.25
2021/1/18,18604062.5
2021/1/19,18604937.5
2021/1/20,18605818.75
2021/1/21,18606693.75
2021/1/22,18607568.75
2021/1/23,18608662.5
2021/1/24,18609543.75
2021/1/25,18610425
2021/1/26,18611306.25
2021/1/27,18612181.25
2021/1/28,18613056.25
2021/1/29,18614156.25
2021/1/30,18614812.5
2021/1/31,18615906.25
2021/2/1,18616568.75
2021/2/2,18617443.75
2021/2/3,18618543.75
2021/2/4,18619418.75
2021/2/5,18620518.75
2021/2/6,18621406.25
2021/2/7,18622500
2021/2/8,18623381.25
2021/2/9,18624487.5
2021/2/10,18625368.75
2021/2/11,18626031.25
2021/2/12,18626925
2021/2/13,18628025
2021/2/14,18628900
