Date,Value
2020/11/28,17630656.51
2020/11/29,18023228.16
2020/11/30,14684437.14
2020/12/1,21143567.33
2020/12/2,18291019.91
2020/12/3,21762338.79
2020/12/4,19296507.66
2020/12/5,18632287.72
2020/12/6,17217876.55
2020/12/7,19343628.02
2020/12/8,18941288.64
2020/12/9,17187411.94
2020/12/10,16448918.98
2020/12/11,16978667.13
2020/12/12,16396977.02
2020/12/13,19661607.52
2020/12/14,18516458.63
2020/12/15,18584575.84
2020/12/16,19816346.53
2020/12/17,22338873.25
2020/12/18,27241477.88
2020/12/19,25884376.31
2020/12/20,24027162.61
2020/12/21,23298120.99
2020/12/22,23995220.12
2020/12/23,26038110.23
2020/12/24,20751169.5
2020/12/25,23792132.99
2020/12/26,23722327.94
2020/12/27,27533619.89
2020/12/28,29968235.31
2020/12/29,28221057.09
2020/12/30,33896444.42
2020/12/31,33284139.09
2021/1/1,29068047.03
2021/1/2,31908499.94
2021/1/3,35922359.22
2021/1/4,39752808.81
2021/1/5,35314776.48
2021/1/6,43004565.11
2021/1/7,45226287.01
2021/1/8,42358095.26
2021/1/9,40693122.11
2021/1/10,43171347.78
2021/1/11,37697672.11
2021/1/12,38534703.86
2021/1/13,37493720.35
2021/1/14,42518141.32
2021/1/15,41733817.69
2021/1/16,38126679.7
2021/1/17,31937013.52
2021/1/18,36250411.75
2021/1/19,38439879.38
2021/1/20,34297105.94
2021/1/21,30287474.72
2021/1/22,31865792.14
2021/1/23,33751644.51
2021/1/24,30284997.16
2021/1/25,33137293.92
2021/1/26,35209827.73
2021/1/27,30148573.7
2021/1/28,32031715.88
2021/1/29,39455373.63
2021/1/30,33651946.62
2021/1/31,33412205.27
2021/2/1,30096215.73
2021/2/2,38671645.46
2021/2/3,39131400.44
2021/2/4,43879560.22
2021/2/5,45671119.75
2021/2/6,45346981.33
2021/2/7,41085629.48
2021/2/8,48670642.8
2021/2/9,51636507.5
2021/2/10,49429153.26
2021/2/11,47377470.06
2021/2/12,53308083.08
2021/2/13,53952453.19
2021/2/14,50339561.18
2021/2/15,51761591.28
2021/2/16,42832906.96
2021/2/17,51285528.64
2021/2/18,53678746.91
2021/2/19,59244126.44
2021/2/20,59691256.69
2021/2/21,57635434.79
2021/2/22,52905473.9
2021/2/23,48487887.64
2021/2/24,59746178.58
2021/2/25,57792548.42
2021/2/26,47395143.8
2021/2/27,51148405.65
2021/2/28,40396048.68
2021/3/1,44513744.1
2021/3/2,50567917.71
2021/3/3,55147754.83
2021/3/4,45722350.32
2021/3/5,49815984.01
2021/3/6,49711918.89
2021/3/7,49451162.5
2021/3/8,53803631.22
2021/3/9,52888356.46
2021/3/10,57652864.48
2021/3/11,52736912.57
2021/3/12,60000114.24
2021/3/13,59410978.33
2021/3/14,64756375.03
2021/3/15,59673362.69
2021/3/16,57657199.42
2021/3/17,54456146.88
2021/3/18,64386085.97
2021/3/19,61617467.95
2021/3/20,61522483.5
2021/3/21,60066262.68
2021/3/22,58540676.98
2021/3/23,60904323.72
2021/3/24,56905120.73
2021/3/25,55913485.58
2021/3/26,49554041.06
2021/3/27,59212965.3
2021/3/28,58772016.35
2021/3/29,59732041.29
2021/3/30,58978791.98
2021/3/31,63698731.01
2021/4/1,58722692.66
2021/4/2,57243512.86
2021/4/3,54056516.12
2021/4/4,56501558.98
2021/4/5,62213130.42
2021/4/6,58865753.67
2021/4/7,61699929.4
2021/4/8,53025106.54
2021/4/9,62936805.51
2021/4/10,64092742.42
2021/4/11,58799840.66
2021/4/12,59662203.18
2021/4/13,61441759.04
2021/4/14,63141327.4
2021/4/15,80172244.97
2021/4/16,48356808.52
2021/4/17,45028087.59
2021/4/18,57721965.52
2021/4/19,47180246.47
2021/4/20,62004693.81
2021/4/21,49225543.81
2021/4/22,64293952.91
2021/4/23,55567384.89
2021/4/24,53877732.97
2021/4/25,49453312.87
2021/4/26,47389587.56
2021/4/27,57182089.26
2021/4/28,56029341.16
2021/4/29,48848197.6
2021/4/30,59389761.3
2021/5/1,56995422.31
2021/5/2,70637245.5
2021/5/3,71252796.33
2021/5/4,68034176.3
2021/5/5,61161963.09
2021/5/6,66659326.28
2021/5/7,71663298.61
2021/5/8,67678884.92
2021/5/9,71465404.02
2021/5/10,71072062.5
2021/5/11,64607298.4
2021/5/12,64585949.48
2021/5/13,53650242.51
2021/5/14,45652932.82
2021/5/15,41386831.59
2021/5/16,41709082.88
2021/5/17,36875391.37
2021/5/18,30628667.24
2021/5/19,36558890.15
2021/5/20,33135536.44
2021/5/21,31984319.4
2021/5/22,31076144.88
2021/5/23,28944158.98
