Time,BTC_Price,ETH _Price,Ripple_Price,Miner's_Revenue,Transaction_Vol,Exchange_Vol,Gold_Price,MSCI_World,Average_Block_Size
2020/9/11,10387.02074,373.9666158,0.243016478,9984827.137,147055601.3,1615058495,1944.5,2368.14,1.328602123
2020/9/14,10662.71991,375.8010037,0.24555957,12485219.77,81937985.72,1641329658,1942.3,2396.37,1.160497602
2020/9/15,10779.38102,363.9365957,0.242912685,11329376.27,143525658.6,1675152817,1963.55,2407.97,1.172355218
2020/9/16,10968.32055,365.3220762,0.247353363,11397006.21,135273030.3,1875402238,1964.8,2403.5,1.309139768
2020/9/17,10936.29275,389.446111,0.252412476,12881875.6,154480376.6,1728645381,1936.1,2383.54,1.268264388
2020/9/18,10920.11284,382.2616763,0.249648014,12027086.74,117116914.3,1937356457,1954.75,2367.99,1.153905552
2020/9/21,10455.37996,342.4563905,0.23190348,10351909.52,69233310.91,1618550494,1930.9,2329.49,1.206441297
2020/9/22,10519.83916,343.5036625,0.232655951,9208013.415,193630537.9,1620744901,1903.1,2343.39,1.286297791
2020/9/23,10233.29957,320.5885909,0.22136629,10252434.96,99403513.65,1930400509,1888.1,2305.57,1.287952528
2020/9/24,10739.04271,349.144016,0.232936956,9928235.839,124490884.2,2038281714,1850.75,2300.3,1.258397307
2020/9/25,10683.63058,351.7139624,0.241718486,12502201.35,124807106.5,1904178399,1870.05,2326.85,1.348089142
2020/9/28,10727.37505,355.459934,0.242093949,9531618.971,50063044.87,1644928782,1850.95,2366.41,1.244179667
2020/9/29,10841.14274,359.7014398,0.242999479,10337349.26,109557462.4,1756325730,1882.4,2359.63,1.274256454
2020/9/30,10772.35177,359.9767525,0.24159862,11484361.34,89865245.23,1561125507,1883.4,2367.27,1.324411436
2020/10/1,10606.61733,352.360856,0.23797907,9416443.243,89894642.89,1674944662,1895.55,2380.02,1.300792403
2020/10/2,10570.10568,345.8012795,0.233917184,10232863.85,183013787.4,2283910067,1906.4,2362.41,1.291145963
2020/10/5,10772.6356,353.1917802,0.24993416,10710768.43,31512003.1,1343799081,1899.65,2403.5,1.199752821
2020/10/6,10596.37355,340.1035199,0.24528865,10054284.61,78412225.05,1385299160,1912.5,2382.57,1.300707385
2020/10/7,10667.19439,341.159964,0.248277227,11193916.29,103826838.3,1847973952,1888,2409.39,1.278854629
2020/10/8,10902.52936,350.5274964,0.251330359,12084850.91,102699834.1,1564119347,1891.35,2427.36,1.22370558
2020/10/9,11074.10368,366.247891,0.253308247,10965183.36,142856446.7,2052602360,1912.4,2447.76,1.313543986
2020/10/12,11548.40156,387.6709687,0.255766255,11515021.1,60215827.9,1519550415,1919.8,2477.92,1.184181315
2020/10/13,11434.96878,381.5442746,0.256306049,12872175.63,166313556.3,1713107902,1920.8,2464.18,1.257751488
2020/10/14,11417.10811,378.828993,0.249249739,11605343.5,117568933.3,1641335688,1896.45,2453.61,1.136457477
2020/10/15,11502.58124,377.5029103,0.245759295,11814116.19,93932070.95,1656087274,1891.7,2435.93,1.261410596
2020/10/16,11338.98718,366.2999499,0.240318289,11742282.09,111854678.1,1735871118,1908.2,2440.14,1.21563509
2020/10/19,11745.81197,379.4630285,0.246155509,9776921.355,29716243.88,1621572966,1910,2417.69,1.27557052
2020/10/20,11929.45725,368.8438627,0.243758523,11710523.41,139587584.3,1656442476,1906.35,2422.71,1.226298278
2020/10/21,12848.49062,392.4731642,0.251606908,11562043.14,167903083,2381891958,1918.95,2417.83,1.297150062
2020/10/22,12997.49934,414.4364058,0.257232142,13585268.79,486931525.6,3311533244,1916.85,2421,1.283932423
2020/10/23,12953.4297,409.3399986,0.254985306,12640081.1,234841376.8,2772642131,1910.6,2430.54,1.284365397
2020/10/26,13080.65617,394.0107566,0.248823142,10435984.48,111062981.4,2143577767,1901.6,2390.08,1.340452455
2020/10/27,13675.52393,404.0454468,0.252523657,10871089.34,176006371,1916977069,1898.9,2381.65,1.299469636
2020/10/28,13290.32885,388.9033636,0.246280457,11446509.26,325461283.4,2517314640,1896.85,2306.65,1.28783919
2020/10/29,13475.2173,386.7884211,0.242673725,12458484.39,310741338.2,2135566368,1876.85,2318.44,1.298560407
2020/10/30,13603.29609,383.59637,0.239439017,12828892.04,228409072.2,1893674939,1875.8,2292.93,1.294094279
2020/11/2,13595.56476,383.8483171,0.235470064,10902576.26,81876480.69,1715336328,1886.75,2322.14,1.326538305
2020/11/3,13996.9154,388.5481997,0.239765735,15826226.37,202098850.1,3811487631,1899.85,2369.27,1.282563386
2020/11/4,14129.1482,401.7956139,0.237752943,16641138.13,213888432.3,1988917620,1888.55,2416.61,1.342291579
2020/11/5,15606.46683,416.9973546,0.245868915,20893224.44,303936796.2,5149644713,1916.8,2466.58,1.281835374
2020/11/6,15618.97247,456.4478809,0.259187999,18889243.16,575483038.2,3527917034,1947.95,2470.05,1.272637765
2020/11/9,15319.81997,444.5479997,0.250698467,20216887.39,168415197.4,2728063356,1957.45,2502.06,1.370687778
2020/11/10,15319.27568,451.5016406,0.254735065,16459647.09,392305674.1,2632911828,1874.9,2507.1,1.225739374
2020/11/11,15731.24111,464.2159425,0.256011365,16020485.03,230269180.4,2715135370,1876.2,2528.25,1.29717317
2020/11/12,16289.8149,462.8664998,0.254890014,17804675.56,298105721.5,3262813497,1868,2509.24,1.247600381
2020/11/13,16330.06277,476.571341,0.264753161,16032046.44,478495947.4,2656697442,1878.2,2529.29,1.276639295
2020/11/16,16743.05394,462.2547316,0.287931653,17711414.83,97292561.75,2343880258,1892.6,2561.5,1.208931319
2020/11/17,17682.16919,482.695005,0.302615872,18324640,293272996.5,3117390382,1885.4,2558.43,1.282460433
2020/11/18,17804.69002,479.4918067,0.294218373,21194109.32,424743958,4148880836,1877.2,2543.36,1.262037065
2020/11/19,17818.66866,471.1500234,0.302293217,16988027.06,633847834.6,2649430668,1857.4,2546.31,1.330062818
2020/11/20,18663.78185,509.5629772,0.328295634,20641618.89,358043942.4,4202034217,1867,2540.02,1.285111857
2020/11/23,18373.25776,607.2141186,0.609156831,18011288.39,276025442.6,2703213541,1863.8,2546.9,1.229474912
2020/11/24,19150.25105,604.5735307,0.699835628,17683648.93,344268444.6,4162955938,1818.1,2587.19,1.271609338
2020/11/25,18748.39371,568.2473563,0.633315471,20363512.96,523228040.5,3581534996,1808.55,2589.67,1.233440948
2020/11/26,17113.71687,518.3973562,0.530406196,18340061.79,357330319,3560329146,1814.85,2590.15,1.296814633
2020/11/27,17101.60302,517.0418172,0.556724922,17988301.56,867494794.1,3539855460,1808.05,2601.45,1.285159448
2020/11/30,19664.40761,613.4694924,0.667397354,14684437.14,192293944,3302208582,1771.95,2583.14,1.31850177
2020/12/1,18820.60779,588.2515552,0.612945111,21143567.33,570429939.2,4627255394,1796.2,2609.01,1.277175283
2020/12/2,19214.87223,598.9264098,0.631992466,18291019.91,586228902.9,2983704874,1832.95,2613.91,1.256613206
2020/12/3,19470.31121,617.55427,0.631054152,21762338.79,311500178.6,2744199631,1834.8,2621.28,1.310205045
2020/12/4,18732.96709,572.1771763,0.557855137,19296507.66,269817738.9,3109317273,1839.3,2639.66,1.321027257
2020/12/7,19182.17683,591.8200953,0.608369454,19343628.02,119935507.5,2103990332,1832.8,2635.88,1.202576087
2020/12/8,18340.97814,554.3185453,0.559537638,18941288.64,176619929.7,3771844232,1864.5,2642.05,1.286537521
2020/12/9,18574.69674,574.2140724,0.584254726,17187411.94,273878281,2599989621,1859.8,2627.53,1.275817914
2020/12/10,18294.84695,560.4503169,0.576051227,16448918.98,377966775.2,3877167092,1834.2,2628.58,1.306710523
2020/12/11,18061.76003,545.4836575,0.552201109,16978667.13,264270264.6,2913875515,1833.65,2621.89,1.325937022
2020/12/14,19286.7513,586.4701813,0.499248847,18516458.63,197236995.3,2685900126,1820.25,2619.43,1.171579117
2020/12/15,19432.58846,589.0008168,0.468827629,18584575.84,156397143.2,3108771397,1844.3,2643.74,1.292509964
2020/12/16,21370.72032,636.2050111,0.556050232,19816346.53,288887515.2,4228699632,1861.35,2654.79,1.309532699
2020/12/17,22789.26742,642.7881502,0.576959097,22338873.25,712598806.5,5540206537,1871.95,2674.87,1.299902845
2020/12/18,23048.76456,652.0101306,0.581338726,27241477.88,1177690832,6176614858,1878.95,2666.3,1.271535987
2020/12/21,22937.41834,612.5464974,0.51961749,23298120.99,301633611.4,3918912339,1869.25,2644.97,1.3453685
2020/12/22,23756.88877,634.1758562,0.447356794,23995220.12,647260163.4,6418279943,1873.3,2643.07,1.302079021
2020/12/23,23307.2709,588.508848,0.26561337,26038110.23,433884278.6,6427851084,1867.1,2651.41,1.246276935
2020/12/24,23707.63304,611.8935716,0.349508364,20751169.5,583254745.8,4019021845,1872.55,2659.04,1.270105952
2020/12/29,27231.20346,731.9362957,0.218215353,28221057.09,511058869.8,5504342175,1873.9,2682.18,1.276643447
2020/12/30,28844.61368,751.2080637,0.211462586,33896444.42,584575020.2,5840540995,1877.55,2686.06,1.25657489
2020/12/31,29022.67141,739.0258499,0.221018258,33284139.09,751041811,5636631338,1891.1,2690.04,1.277365012
2021/1/4,31802.14671,1030.318449,0.235905703,39752808.81,975831414.6,7503147813,1930.8,2670.04,1.318806191
2021/1/5,34013.17417,1101.559814,0.226000843,35314776.48,1432013253,6775407806,1946.55,2684.18,1.292713083
2021/1/6,36643.27772,1199.3524,0.250861982,43004565.11,1026923832,7549976673,1957.2,2699.51,1.293667921
2021/1/7,39215.65115,1220.214213,0.31942851,45226287.01,1414154053,9896769613,1911.05,2734.19,1.269546125
2021/1/8,40775.40456,1219.880721,0.319088307,42358095.26,1836614179,8838843563,1891.3,2753.31,1.295011068
2021/1/11,35269.51372,1082.905686,0.287482946,37697672.11,1415450813,6926936906,1847.8,2730.05,1.3372515
2021/1/12,33712.46855,1038.839418,0.290252911,38534703.86,3039065356,7357383073,1861.85,2734.4,1.324212047
2021/1/13,37296.54753,1127.926763,0.305779647,37493720.35,1344114135,5277220347,1852.4,2739.87,1.264865664
2021/1/14,39045.51834,1212.619222,0.295366391,42518141.32,1209077692,8352711917,1840.25,2738.09,1.29648302
2021/1/15,36710.31742,1167.646851,0.278757634,41733817.69,988940894.5,6530346132,1853.85,2714.81,1.315265806
2021/1/18,36594.2964,1252.156445,0.284838548,36250411.75,650030053.9,3849376580,1833.95,2713.49,1.342526855
2021/1/19,36250.14619,1386.085404,0.296138346,38439879.38,590495165.8,7509307340,1843.1,2732.48,1.278255315
2021/1/20,35515.48001,1367.82304,0.294749835,34297105.94,579558848.9,5094690668,1854.6,2761.48,1.277115723
2021/1/21,31022.95103,1132.694432,0.269375468,30287474.72,913461956.8,4661464273,1867.65,2765.57,1.313049093
2021/1/22,32986.43576,1235.372048,0.272508007,31865792.14,1473827004,5354605408,1853.6,2755.66,1.283418817
2021/1/25,32419.70595,1325.607594,0.268533274,33137293.92,362355621.5,3905630183,1855.6,2756.87,1.380525043
2021/1/26,32640.63914,1361.849003,0.268980273,35209827.73,724029496.8,4228927064,1853.2,2754.12,1.360394143
2021/1/27,30358.93472,1245.938151,0.251222813,30148573.7,782611741.2,5425004804,1846.4,2694.42,1.286615401
2021/1/28,33511.2876,1341.774703,0.266853767,32031715.88,1231838586,4988231553,1839.65,2710.6,1.315946407
2021/1/29,34166.14943,1383.408895,0.283150877,39455373.63,1030518859,8288844085,1852.7,2661.69,1.313147296
2021/2/1,33570.27185,1369.954994,0.378534733,30096215.73,358122291.5,4586348228,1857.8,2697.88,1.313160675
2021/2/2,35596.14891,1524.168252,0.372923117,38671645.46,555827113.9,4346023784,1847.1,2731.95,1.300842533
2021/2/3,37578.37321,1659.520054,0.397576079,39131400.44,598901450.2,4985868434,1834.7,2737.93,1.30181632
2021/2/4,37129.20294,1608.397524,0.452922403,43879560.22,704292313.8,6269136960,1811.55,2757.66,1.286774544
2021/2/5,38045.41361,1720.478466,0.449882848,45671119.75,833075414.8,6157892771,1808.55,2773.45,1.303817669
2021/2/8,46121.93407,1743.544791,0.450520353,48670642.8,507510700.4,8364117755,1811.65,2795.89,1.386773296
2021/2/9,46548.16199,1770.832821,0.472843699,51636507.5,1848583587,10834628125,1846.55,2798.55,1.278955734
2021/2/10,45078.12835,1748.211806,0.508286354,49429153.26,1278680840,7305646116,1843.45,2800.68,1.290298839
2021/2/11,47892.84092,1785.583089,0.526354337,47377470.06,854939011.7,6333458805,1841.7,2807.16,1.271182419
2021/2/12,47525.20914,1846.454201,0.610658741,53308083.08,990292287,7811431840,1818,2818.85,1.272982458
2021/2/15,48110.24173,1787.530622,0.554033336,51761591.28,517594005.2,5028594621,1817.45,2829.67,1.321964755
2021/2/16,49140.38266,1780.619896,0.520458638,42832906.96,708415696.9,6187880486,1823.45,2828.15,1.29682724
2021/2/17,52224.93911,1845.239942,0.538621147,51285528.64,899200170.7,7740989999,1788.85,2815.98,1.291019471
2021/2/18,51650.06995,1932.411527,0.532702033,53678746.91,1071500775,8027247242,1782.8,2802.92,1.305050285
2021/2/19,55820.5044,1961.02429,0.566926302,59244126.44,665321948.2,8975014335,1773.75,2806.47,1.328641824
2021/2/22,53952.15334,1771.208598,0.567957086,52905473.9,515842591.9,8515953766,1798.8,2788.11,1.334959
2021/2/23,48560.48904,1563.045624,0.470833174,48487887.64,1925933019,12102608267,1809.5,2789.21,1.298336512
2021/2/24,49567.34569,1616.563837,0.469358383,59746178.58,2125994180,9123958043,1807.25,2802.4,1.309937233
2021/2/25,47568.13117,1491.463857,0.440271737,57792548.42,1058762335,8084434721,1792.1,2760.26,1.301001885
2021/2/26,46231.76758,1442.303123,0.427254631,47395143.8,915917915.7,7202864759,1765.1,2726.91,1.293684331
2021/3/1,49634.44711,1563.23598,0.446851721,44513744.1,724061272.7,5867267655,1746.95,2783.7,1.347932731
2021/3/2,48304.70549,1489.878894,0.435394846,50567917.71,967845187.2,6707252970,1728.5,2768.25,1.309441853
2021/3/3,50690.46718,1584.067005,0.451166704,55147754.83,645712708.9,6540727320,1727.05,2741.68,1.301007401
2021/3/4,48472.79548,1538.022776,0.476223959,45722350.32,806146031.4,5254550975,1710.05,2706.48,1.287553852
2021/3/5,48800.81736,1530.840292,0.456038663,49815984.01,781773549.7,8571816586,1696.05,2728.56,1.323912208
2021/3/8,52088.47513,1826.125047,0.47443191,53803631.22,439137853.7,6455368739,1694.45,2722.64,1.410230135
2021/3/9,54739.13525,1862.028637,0.483777328,52888356.46,593714546,7267886049,1702.85,2761.82,1.31116065
2021/3/10,56116.04091,1803.424491,0.463014127,57652864.48,757075750.4,7607218390,1711.5,2775.34,1.299936745
2021/3/11,57847.25494,1827.713461,0.452684575,52736912.57,1017432151,7815260935,1736.35,2806.07,1.284828902
2021/3/12,57334.64153,1768.503645,0.439159006,60000114.24,867544807.9,8389445170,1703.85,2807.21,1.314888067
2021/3/15,56121.12192,1796.90511,0.438001005,59673362.69,461229239.3,7391203818,1727.9,2821.85,1.356310189
2021/3/16,56500.44603,1796.951728,0.460797626,57657199.42,1029700471,8414319042,1732.3,2823.69,1.324155477
2021/3/17,58683.06598,1818.8674,0.469780778,54456146.88,933139262.1,6410069888,1736.95,2826.79,1.292900154
2021/3/18,57731.47984,1781.645207,0.469958677,64386085.97,870414831.5,5684429157,1734.1,2802.27,1.261881092
2021/3/19,58168.12192,1810.373835,0.46775245,61617467.95,769968936.6,5953986740,1737.2,2796.14,1.323033318
2021/3/22,54453.13735,1689.113768,0.550966307,58540676.98,493777972.2,5299609270,1733.4,2809.65,1.357444384
2021/3/23,54563.61195,1671.752135,0.553441756,60904323.72,818803864.3,7567504957,1739.25,2788.01,1.352368143
2021/3/24,52595.41132,1586.882413,0.484087447,56905120.73,694554383.7,6956174963,1734.05,2767.26,1.353617987
2021/3/25,51547.1249,1588.932124,0.511971285,55913485.58,930278334.3,7475059268,1729.2,2775.05,1.316496
2021/3/26,54817.85711,1695.669078,0.564454566,49554041.06,798490265.9,7494637392,1727.85,2814.86,1.318635669
2021/3/29,57571.23335,1811.143223,0.565163845,59732041.29,354789416.1,6604751298,1723.95,2811.53,1.282992013
2021/3/30,58684.54839,1840.873997,0.562960542,58978791.98,778905384.4,6286007313,1696.7,2805.1,1.312332404
2021/3/31,58792.19483,1916.880019,0.569782295,63698731.01,505528990.8,6798433825,1685.35,2811.7,1.345339949
2021/4/1,58818.9771,1971.240783,0.569471115,58722692.66,716750367.2,6961929172,1715.85,2840.19,1.336590924
2021/4/6,58084.06642,2116.901262,1.07944718,58865753.67,401549573.2,11383898954,1731.05,2876.23,1.343027368
2021/4/7,56266.83468,1985.397891,0.93097728,61699929.4,389087525.6,6422300910,1736,2881.15,1.30412665
2021/4/8,57963.3446,2078.550036,1.050827075,53025106.54,756167636.1,6112050100,1743.7,2895.61,1.314213851
2021/4/9,58051.76256,2066.053604,1.026109287,62936805.51,475807458.1,6330239987,1747.95,2910.1,1.328603684
2021/4/12,59905.93637,2142.8289,1.45268873,59662203.18,315279095.9,7343373829,1741.55,2907.25,1.345640743
2021/4/13,63445.63831,2297.891691,1.779479574,61441759.04,533381831,9364020483,1728.1,2918.19,1.337717894
2021/4/14,62869.49559,2430.298929,1.832291605,63141327.4,932699539.7,9467805074,1743.3,2913.53,1.288458481
2021/4/15,63231.16299,2519.582255,1.760252497,80172244.97,1004822806,7491319880,1748,2941.75,1.317252273
2021/4/16,61571.11009,2428.352847,1.576712311,48356808.52,480649145.1,7918735254,1766.45,2953.35,1.317298553
2021/4/19,55798.13708,2168.625082,1.318993367,47180246.47,1795641744,7003954976,1788.4,2944.05,1.305400649
2021/4/20,56474.37376,2328.505109,1.383440626,62004693.81,829117286.5,8311557599,1765.5,2915.78,1.329866672
2021/4/21,54025.79957,2363.995234,1.302733339,49225543.81,971129684.1,7009968211,1781.05,2932.98,1.306862505
2021/4/22,51882.05981,2419.705227,1.171903928,64293952.91,629420904.8,8500130356,1785.65,2923.91,1.27619135
2021/4/23,50954.91006,2357.125066,1.155031321,55567384.89,1187405699,11486117187,1785.3,2946.11,1.315820052
2021/4/26,53943.34998,2526.058879,1.345593302,47389587.56,576635611.2,6987267570,1779.65,2956.13,1.314773175
2021/4/27,55027.03098,2646.349339,1.403714646,57182089.26,848207062.8,6828181874,1780.9,2952.01,1.316657338
2021/4/28,54787.37871,2740.230643,1.361126766,56029341.16,509014490.5,5400170408,1764.15,2951.88,1.311624768
2021/4/29,53567.08119,2760.50726,1.394880916,48848197.6,563311741.8,7198764178,1774.65,2963.31,1.364329738
2021/4/30,57741.44442,2770.290058,1.589832677,59389761.3,579652972.7,8038587266,1768.8,2938.76,1.388769759
2021/5/4,53724.10893,3274.891528,1.402557806,68034176.3,571622385,7698193443,1784.95,2922.5,1.336464895
2021/5/5,57342.02566,3525.9241,1.607902289,61161963.09,836868262.6,6381517581,1778.05,2932.84,1.34764428
2021/5/6,56527.35298,3500.543104,1.609621069,66659326.28,775797222.6,7566141015,1793.15,2952.03,1.361765376
2021/5/7,57341.06845,3482.632393,1.57821832,71663298.61,605987088.8,9703541847,1820.5,2979.41,1.296296715
2021/5/10,55902.92774,3954.283158,1.398867582,71072062.5,534233808.4,8099530690,1834.15,2961.57,1.374446744
2021/5/11,56612.10265,4155.771998,1.469316017,64607298.4,903456809,6620873679,1837.15,2928.33,1.349528221
2021/5/12,50972.35508,3975.502271,1.311985051,64585949.48,546570032.5,12953414263,1833.6,2876.79,1.371222884
2021/5/13,49368.61447,3687.15909,1.343211802,53650242.51,928999961.2,11355681896,1814.3,2892.48,1.31155523
2021/5/14,49997.3959,4086.709764,1.405147293,45652932.82,1528100267,7906534590,1833.5,2938.63,1.315543037
2021/5/17,43492.39548,3280.030278,1.491664293,36875391.37,795540649,10100167445,1848.45,2934.18,1.334121628
2021/5/18,42789.80939,3368.239629,1.582377549,30628667.24,1365356635,6401432361,1867.4,2928.68,1.33218696
2021/5/19,37642.52,2535.736236,1.111415349,36558890.15,776420981.7,14642615897,1860,2910.94,1.32228564
2021/5/20,40799.40215,2777.925183,1.179772505,33135536.44,3192479061,12059107969,1869.35,2942.21,1.304127188
2021/5/21,37174.3311,2413.984384,0.997689075,31984319.4,1507671103,7317126300,1877.65,2943.13,1.289615355
2021/5/24,38630.40912,2626.168464,0.967295882,32668797.24,1106858419,7207897768,1876.85,2966.44,1.345942548
2021/5/25,38269.77107,2696.58638,0.970891791,32577927.95,1032788865,6201345379,1882.8,2965.51,1.359462618
2021/5/26,39194.8589,2868.719532,1.029563629,32976616.14,719154798.1,5744713581,1904.3,2969.51,1.300155164
2021/5/27,38510.85704,2743.10335,0.97159029,30872457.37,676198904.2,4886792808,1895.05,2970.64,1.262394282
2021/5/28,35596.71795,2415.303002,0.891914225,29892496.44,489470054.2,5453824455,1892.45,2979.3,1.343872412
2021/6/1,36661.37812,2626.201548,1.009974038,34238305.82,481997703.4,5421714885,1907.7,2982.02,1.365650648
2021/6/2,37639.45567,2713.159868,1.0245525,41033277.74,465003628.5,3845016656,1895.9,2985.97,1.291096494
2021/6/3,39160.15041,2858.600998,1.046941467,37237145.29,472220579.5,4080204482,1892.15,2972.87,1.293653803
2021/6/4,36884.37356,2689.277425,0.969585976,32433139.61,439066611,3411600139,1869.55,2997.36,1.290167015
2021/6/7,33724.90775,2600.159112,0.861755503,32065211.21,244244789.7,3987593297,1882.05,3000.97,1.250724722
2021/6/8,33475.04892,2519.057635,0.875722558,31680869.7,468061636.3,4855389938,1892.05,3001.83,1.286348819
2021/6/9,37372.9889,2605.631105,0.906537352,29082024.73,898174396.7,4061991300,1890.45,2996.64,1.067569262
2021/6/10,36826.00222,2481.380757,0.873860389,28990968.61,839878615.1,4643427946,1882,3007.46,1.311452424
2021/6/11,37185.39313,2345.03142,0.845344144,25753794.51,619830807.7,3501716416,1891.95,3012.67,1.401894276
2021/6/14,40455.59598,2577.044739,0.890541529,36421303.12,496421300.4,4973233613,1859.75,3019.88,1.263461481
2021/6/15,40254.65147,2552.741036,0.869564064,34465050.94,773480687.2,4080041045,1863.85,3017.27,1.294162252
2021/6/16,38265.54377,2360.999387,0.830783791,31780141.8,563639731.4,3918231599,1858.1,3008.48,1.35400787
2021/6/17,38018.64323,2368.388596,0.839968818,32585835.14,527484731.5,3458321392,1806.75,2996.51,1.169748708
2021/6/18,35714.31208,2224.57532,0.795401239,29858234.32,473543196.1,5151710129,1792.35,2954.19,1.164026726
2021/6/21,31715.15986,1900.393078,0.614523845,23126700.28,467990641,4751842584,1782.45,2982.11,1.353235933
2021/6/22,32394.55559,1867.6238,0.548590224,19804046.13,881732120.9,4882368444,1779.1,3001.14,1.392932692
2021/6/23,33610.49681,1962.110044,0.636213216,23621428.33,1181870045,4386486291,1782.9,2998,1.392618861
2021/6/24,34658.97288,1986.665408,0.671617115,23766132.39,567894517.4,3876348202,1780.2,3013.36,1.380862733
2021/6/25,31683.5032,1817.846982,0.615532233,24364896.16,346763748.6,4356792800,1783.25,3024.94,1.395703382
2021/6/28,34376.18854,2079.278336,0.642871256,20581265.56,356498319.4,3708117940,1774.25,3025.22,1.370945632
2021/6/29,35933.77822,2169.990233,0.704158144,21860395.24,355900532.5,3300219147,1769.6,3024.44,1.401325167
2021/6/30,35065.46615,2272.269058,0.698574781,21597056.01,385135142.1,3725912660,1757.8,3017.23,1.359347292
2021/7/1,33505.08049,2114.556084,0.661130671,22482193.6,406967841.5,3625272213,1774,3028.2,1.392820968
2021/7/2,33782.94595,2149.999725,0.652991452,20787750.55,324116506,4454956968,1783.5,3046.09,1.403917178
2021/7/5,33911.75384,2218.632084,0.658809973,29781454.42,130884160.1,2169927055,1790.95,3049.84,1.327586447
2021/7/6,34123.98157,2318.106618,0.66321475,31922406.81,262649988.6,2346543660,1807.8,3042.63,1.097025444
2021/7/7,33931.61864,2317.079545,0.653242615,27871474.46,258109070.3,2415077702,1804.25,3049.66,1.173740122
2021/7/8,32819.65953,2118.924331,0.622372342,29946768.13,205349507.1,3349209077,1810.25,3022.24,1.030018576
2021/7/9,33914.88107,2153.773738,0.639150393,28042394.09,358897369.4,2552942233,1803.4,3053.12,1.259713985
2021/7/12,33135.23591,2033.031335,0.629989663,27887294.47,135783786.1,3530030646,1802.95,3068.27,1.177102119
2021/7/13,32641.97596,1939.640273,0.619649256,28926080.15,192174937.9,2583990658,1807.85,3059.28,1.159622037
2021/7/14,32798.28452,1992.442025,0.618439428,35713899.1,196978689.7,2847291324,1813.05,3058.59,0.909874071
2021/7/15,31707.69004,1912.874301,0.597682257,26360965.37,250745295,3546057522,1832,3043.52,1.21130982
2021/7/16,31455.71758,1878.107587,0.590541802,30312671.3,242886859.9,2855123418,1822,3024.65,0.930522387
2021/7/19,30883.46975,1822.209036,0.560258418,33665753.26,119375610.1,2991573664,1803.25,2975.55,0.913009459
2021/7/20,29766.65772,1785.333954,0.528786217,23622405.81,227653989.4,2934190503,1815.3,3005.86,1.286061041
2021/7/21,32119.65723,1985.492036,0.569261025,28599770.53,334239343.1,3408086709,1805.9,3036.73,1.092054917
2021/7/22,32306.96143,2020.922303,0.591976919,32359585.96,446695087.9,2584131351,1797.4,3046.6,0.949214778
2021/7/23,33439.5957,2112.716264,0.606525265,27972459.85,205069638.9,2519917919,1803.05,3072.38,1.053501852
2021/7/26,37444.78251,2241.159227,0.625762826,36493145.88,213671233.6,8661331075,1808.15,3080.4,1.147170953
2021/7/27,39126.54029,2286.2289,0.642295324,40625844.54,985237333.7,7345558780,1797.15,3068.87,1.092558159
2021/7/28,39939.19404,2297.031344,0.716201678,39723886.33,636929009.5,6002881501,1799.3,3069.49,1.011709707
2021/7/29,40086.1644,2384.454206,0.751612321,40901817.9,648707028.1,8710173274,1819.45,3089.82,1.022161838
2021/7/30,41789.6671,2451.304311,0.751335483,42087445.19,291830057.4,3645326210,1828.25,3069.25,0.92933541
2021/8/2,39304.18628,2619.040999,0.741731105,35937889.13,273365143.7,3383600749,1807.55,3077.11,1.267856245
2021/8/3,38288.8254,2512.915292,0.715207677,41637592.38,304362108.8,3774291696,1809.7,3092.51,0.948733722
2021/8/4,39773.91135,2727.934254,0.731772295,33520445.17,357077322.3,4094514095,1812.45,3085.83,1.179495081
2021/8/5,40941.65043,2825.535309,0.735535887,39935192.17,381430418.4,3189301463,1811.2,3102.23,0.962914531
2021/8/6,42790.35733,2888.034255,0.74581649,41573126.86,589529887,4463338800,1799.45,3098.06,1.037619541
2021/8/9,46265.64246,3158.269216,0.816353807,43228448.22,424351429,6121383054,1741.5,3097.06,1.125952382
2021/8/10,45488.79126,3141.723826,0.851348173,48233368.67,673221003.8,4488621500,1729.55,3099.49,0.98985457
2021/8/11,45676.32636,3168.562989,1.007987577,42939210.62,341739411.7,5806136771,1734.05,3109.97,1.108843374
2021/8/12,44405.74835,3038.061527,0.960508031,42929376.78,357102154.9,3433253898,1755.5,3115.74,1.030409874
2021/8/13,47717.48536,3316.478942,1.086859367,42018438.48,364203587.1,3855116853,1757.65,3125.12,1.243908021
2021/8/16,45984.71991,3157.773836,1.190750745,47962042.26,238769871.1,4336625433,1775.75,3121.99,1.105397012
2021/8/17,44714.0968,3020.571401,1.104311765,51238797.93,328414269.5,2915373923,1794.05,3100.12,1.141141134
2021/8/18,44954.36375,3041.32006,1.159695174,38733931.86,391450533.2,4267113161,1788.1,3078.01,1.248408874
2021/8/19,46646.8615,3173.971823,1.22327508,44064382.99,318619549.5,3132624121,1788.2,3063.22,1.114092584
2021/8/20,49240.8356,3278.218724,1.258976276,48449546.19,334784600,5683508930,1782.95,3080.02,1.152746675
2021/8/23,49590.87637,3322.637851,1.249363986,62783444.84,175696197,5800342005,1786.9,3112.57,0.928536898
2021/8/24,47925.86221,3183.609092,1.151244419,48446097.44,347662893.8,4160097930,1802.95,3122,1.135454006
2021/8/25,49002.3166,3228.703261,1.169542538,48840322.24,329218454.4,6052791788,1794.7,3125.83,0.960131463
